Subject,URL,year,month
Release:  Drug Search Warrant: Three Charged,https://reginapolice.ca/2020/02/drug-search-warrant-three-charged/,2020,2
Release:  Extortion and Child Pornography Investigation,https://reginapolice.ca/2020/02/extortion-and-child-pornography-investigation/,2020,2
Release:  Fatal (Potential) Overdoses Under Investigation,https://reginapolice.ca/2020/02/fatal-potential-overdoses-under-investigation/,2020,2
Release:  Female Charged in Keesha BITTERNOSE Homicide,https://reginapolice.ca/2020/02/female-charged-in-keesha-bitternose-homicide/,2020,2
Release:  Four Arrested: Mischief and Disobeying Order of Court,https://reginapolice.ca/2020/02/four-arrested-mischief-and-disobeying-order-of-court/,2020,2
Release:  Four Charged – Stolen Auto & Identity Documents Recovered,https://reginapolice.ca/2020/02/four-charged-stolen-auto-identity-documents-recovered/,2020,2
Release:  House Fire,https://reginapolice.ca/2020/02/house-fire-2/,2020,2
Release:  Male Charged – Attempt Murder,https://reginapolice.ca/2020/02/male-charged-attempt-murder-2/,2020,2
Release:  Male Charged in Jan. 24th RUBERRY Homicide,https://reginapolice.ca/2020/02/male-charged-in-jan-24th-ruberry-homicide/,2020,2
"Release:  Male Charged in Jordan DENTON Homicide, 2019",https://reginapolice.ca/2020/02/male-charged-in-jordan-denton-homicide-2019/,2020,2
"Release:  Male Charged in Keenan TOTO Homicide, 2019",https://reginapolice.ca/2020/02/male-charged-in-keenan-toto-homicide-2019/,2020,2
Release:  Male Charged Possession of Stolen Property,https://reginapolice.ca/2020/02/male-charged-possession-of-stolen-property/,2020,2
Release:  Male Charged with Sexual Assault,https://reginapolice.ca/2020/02/male-charged-with-sexual-assault/,2020,2
Release:  Male Charged with Voyeurism,https://reginapolice.ca/2020/02/male-charged-with-voyeurism/,2020,2
"Release:  Male Facing Break and Enter, Weapons Charges",https://reginapolice.ca/2020/02/male-facing-break-and-enter-weapons-charges/,2020,2
Release:  Male Youth Arrested: Possession Stolen Property,https://reginapolice.ca/2020/02/male-youth-arrested-possession-stolen-property/,2020,2
Release:  Males Charged in Domestic-Related Assault: CEW Deployment,https://reginapolice.ca/2020/02/males-charged-in-domestic-related-assault-cew-deployment/,2020,2
Release:  Males Charged in Three Robberies,https://reginapolice.ca/2020/02/males-charged-in-three-robberies/,2020,2
Release:  Pedestrian Hit and Run,https://reginapolice.ca/2020/02/pedestrian-hit-and-run/,2020,2
"Release:  Police Discharge Firearm, Injuring Dog",https://reginapolice.ca/2020/02/police-discharge-firearm-injuring-dog/,2020,2
Release:  Regina Male Wanted: Aggravated Assault,https://reginapolice.ca/2020/02/regina-male-wanted-aggravated-assault/,2020,2
Release:  Regina Police Service Role,https://reginapolice.ca/2020/02/regina-police-service-role/,2020,2
Release:  Request Assistance: Assault with a Weapon and Robbery,https://reginapolice.ca/2020/02/request-assistance-assault-with-a-weapon-and-robbery/,2020,2
Release:  Request Assistance: Bear Spray,https://reginapolice.ca/2020/02/request-assistance-bear-spray/,2020,2
Release:  Request Assistance: Break and Enter/Assault,https://reginapolice.ca/2020/02/request-assistance-break-and-enter-assault/,2020,2
Release:  Request Assistance: Break and Enter/Commit Robbery,https://reginapolice.ca/2020/02/request-assistance-break-and-enter-commit-robbery/,2020,2
Release:  Request Assistance: Firearm Offence,https://reginapolice.ca/2020/02/request-assistance-firearm-offence-2/,2020,2
Release:  Request Assistance: Pedestrian Hit and Run,https://reginapolice.ca/2020/02/request-assistance-pedestrian-hit-and-run/,2020,2
Release:  Request Assistance: Robbery,https://reginapolice.ca/2020/02/request-assistance-robbery-42/,2020,2
Release:  Request Assistance: Robbery,https://reginapolice.ca/2020/02/request-assistance-robbery-43/,2020,2
Release:  Request Assistance: Weapons Offence,https://reginapolice.ca/2020/02/request-assistance-weapons-offence-18/,2020,2
Release:  Request Assistance: Weapons Offence and Robbery,https://reginapolice.ca/2020/02/request-assistance-weapons-offence-and-robbery/,2020,2
Release:  Request Information: Mischief to Residences/Vehicles,https://reginapolice.ca/2020/02/request-information-mischief-to-residences-vehicles/,2020,2
Release:  Road Open to Pedestrians and Business-specific Traffic,https://reginapolice.ca/2020/02/road-open-to-pedestrians-and-business-specific-traffic/,2020,2
Release:  Robbery Investigation,https://reginapolice.ca/2020/02/robbery-investigation-29/,2020,2
Release:  Second Individual Charged in Jan. 24th Homicide,https://reginapolice.ca/2020/02/second-individual-charged-in-jan-24th-homicide/,2020,2
Release:  Shooting Incident,https://reginapolice.ca/2020/02/shooting-incident-5/,2020,2
Release:  Shoplift and Firearm Charges,https://reginapolice.ca/2020/02/shoplift-and-firearm-charges/,2020,2
Release:  Stolen Auto Recovered: Charges Laid,https://reginapolice.ca/2020/02/stolen-auto-recovered-charges-laid/,2020,2
Release:  Stolen Auto; Male Charged,https://reginapolice.ca/2020/02/stolen-auto-male-charged/,2020,2
"Release:  Supporting Peaceful, Lawful and Safe Protest",https://reginapolice.ca/2020/02/supporting-peaceful-lawful-and-safe-protest/,2020,2
Release:  Three Charged in Aggravated Assault,https://reginapolice.ca/2020/02/three-charged-in-aggravated-assault/,2020,2
Release:  Three Charged in Drug Investigation,https://reginapolice.ca/2020/02/three-charged-in-drug-investigation-2/,2020,2
Release:  Three Charged in Drug Investigation,https://reginapolice.ca/2020/02/three-charged-in-drug-investigation-3/,2020,2
Release:  Two Charged – Stolen Property Recovered,https://reginapolice.ca/2020/02/two-charged-stolen-property-recovered/,2020,2
Release:  Two Charged in Attempt Murder,https://reginapolice.ca/2020/02/two-charged-in-attempt-murder/,2020,2
Release:  Two Facing Drug and Criminal Charges,https://reginapolice.ca/2020/02/two-facing-drug-and-criminal-charges/,2020,2
Release:  Two More Charged in Keesha BITTERNOSE Homicide,https://reginapolice.ca/2020/02/two-more-charged-in-keesha-bitternose-homicide/,2020,2
Release:  UPDATE: 79 Year-Old Male Located,https://reginapolice.ca/2020/02/update-79-year-old-male-located/,2020,2
Release:  Update: Regina Male Charged: Aggravated Assault,https://reginapolice.ca/2020/02/update-regina-male-charged-aggravated-assault/,2020,2
Release:  Weapons Charges Laid,https://reginapolice.ca/2020/02/weapons-charges-laid-3/,2020,2
Release:  ADVISORY: CEW Deployment,https://reginapolice.ca/2020/03/advisory-cew-deployment-4/,2020,3
Release:  Advisory: COVID-19 Scams,https://reginapolice.ca/2020/03/advisory-covid-19-scams/,2020,3
Release:  Advisory: Drug Overdoses – UPDATE,https://reginapolice.ca/2020/03/advisory-drug-overdoses-update-3/,2020,3
Release:  Advisory: Drug Overdoses – UPDATE,https://reginapolice.ca/2020/03/advisory-drug-overdoses-update-4/,2020,3
Release:  Advisory: Drug Overdoses – UPDATE,https://reginapolice.ca/2020/03/advisory-drug-overdoses-update-5/,2020,3
Release:  Advisory: Drug Overdoses – UPDATE,https://reginapolice.ca/2020/03/advisory-drug-overdoses-update-6/,2020,3
Release:  Advisory: Fraud Targeting Businesses,https://reginapolice.ca/2020/03/advisory-fraud-targeting-businesses/,2020,3
Release:  Animal Cruelty Charges,https://reginapolice.ca/2020/03/animal-cruelty-charges/,2020,3
Release:  Armed Robbery,https://reginapolice.ca/2020/03/armed-robbery-8/,2020,3
Release:  Armed Robbery,https://reginapolice.ca/2020/03/armed-robbery-9/,2020,3
Release:  Break and Enter – Male Charged,https://reginapolice.ca/2020/03/break-and-enter-male-charged/,2020,3
Release:  Break and Enter Arrest,https://reginapolice.ca/2020/03/break-and-enter-arrest-3/,2020,3
Release:  CDSA Warrant Executed; Drugs Seized,https://reginapolice.ca/2020/03/cdsa-warrant-executed-drugs-seized/,2020,3
"Release:  CDSA Warrant Executed; Drugs, Cash Seized",https://reginapolice.ca/2020/03/cdsa-warrant-executed-drugs-cash-seized/,2020,3
"Release:  CDSA Warrants Executed; Drugs, Cash, and Firearm Seized",https://reginapolice.ca/2020/03/cdsa-warrants-executed-drugs-cash-and-firearm-seized/,2020,3
Release:  Chief’s Message: Update re: COVID-19,https://reginapolice.ca/2020/03/chiefs-message-update-re-covid-19-3/,2020,3
Release:  Death Investigation,https://reginapolice.ca/2020/03/death-investigation-16/,2020,3
Release:  Death Investigation Underway – Potential Fatal Overdose,https://reginapolice.ca/2020/03/death-investigation-underway-potential-fatal-overdose/,2020,3
Release:  Drug Arrest,https://reginapolice.ca/2020/03/drug-arrest-3/,2020,3
Release:  Emergency Services Call Concluded – Sherwood Drive,https://reginapolice.ca/2020/03/emergency-services-call-concluded-sherwood-drive/,2020,3
Release:  Fatal Motor Vehicle Incident,https://reginapolice.ca/2020/03/fatal-motor-vehicle-incident/,2020,3
Release:  Female Charged in Motor Vehicle Incident,https://reginapolice.ca/2020/03/female-charged-in-motor-vehicle-incident/,2020,3
Release:  Fentanyl Seized in CDSA Warrant Execution,https://reginapolice.ca/2020/03/fentanyl-seized-in-cdsa-warrant-execution/,2020,3
Release:  Male Charged: Stolen Auto Recovered,https://reginapolice.ca/2020/03/male-charged-stolen-auto-recovered/,2020,3
Release:  Male Facing Drug Charges,https://reginapolice.ca/2020/03/male-facing-drug-charges/,2020,3
Release:  Male Facing Firearms and Threat Charges,https://reginapolice.ca/2020/03/male-facing-firearms-and-threat-charges/,2020,3
Release:  Meth Seized – Two Charged,https://reginapolice.ca/2020/03/meth-seized-two-charged/,2020,3
Release:  Police Operation Concluded – 1000 block Wascana Street,https://reginapolice.ca/2020/03/police-operation-concluded-1000-block-wascana-street/,2020,3
Release:  Possession of Stolen Property,https://reginapolice.ca/2020/03/possession-of-stolen-property/,2020,3
Release:  Regina Male Charged – Drug Trafficking,https://reginapolice.ca/2020/03/regina-male-charged-drug-trafficking/,2020,3
Release:  Regina Male Facing Home Invasion & Firearms Charges,https://reginapolice.ca/2020/03/regina-male-facing-home-invasion-firearms-charges/,2020,3
Release:  Request Assistance: Break and Enter,https://reginapolice.ca/2020/03/request-assistance-break-and-enter-3/,2020,3
Release:  Request Assistance: Robbery Investigation,https://reginapolice.ca/2020/03/request-assistance-robbery-investigation-24/,2020,3
Release:  Request Assistance: Weapons Offence,https://reginapolice.ca/2020/03/request-assistance-weapons-offence-19/,2020,3
Release:  Search Warrant Executed; Firearms and Drugs Seized,https://reginapolice.ca/2020/03/search-warrant-executed-firearms-and-drugs-seized-2/,2020,3
Release:  Stolen Auto and Shoplifting Arrest,https://reginapolice.ca/2020/03/stolen-auto-and-shoplifting-arrest/,2020,3
Release:  Stolen Property Arrest,https://reginapolice.ca/2020/03/stolen-property-arrest/,2020,3
Release:  Stolen Property Recovered – Three Charged,https://reginapolice.ca/2020/03/stolen-property-recovered-three-charged/,2020,3
Release:  SWAT: High-Risk Search Warrant Execution – 1100 block Montague,https://reginapolice.ca/2020/03/swat-high-risk-search-warrant-execution-1100-block-montague/,2020,3
Release:  SWAT: High-Risk Search Warrant Execution – 900 block 15th Ave,https://reginapolice.ca/2020/03/swat-high-risk-search-warrant-execution-900-block-15th-ave/,2020,3
Release:  The Regina Police Service and COVID-19,https://reginapolice.ca/2020/03/the-regina-police-service-and-covid-19/,2020,3
Release:  Three Charged in Break and Enter,https://reginapolice.ca/2020/03/three-charged-in-break-and-enter-3/,2020,3
"Release:  Traffic Stop Results In Drug, Weapons, Identity Fraud Charges",https://reginapolice.ca/2020/03/traffic-stop-results-in-drug-weapons-identity-fraud-charges/,2020,3
Release:  Update Homicide Investigation: Male Charged,https://reginapolice.ca/2020/03/update-homicide-investigation-male-charged/,2020,3
Release:  Update Homicide Investigation: Male Wanted,https://reginapolice.ca/2020/03/update-homicide-investigation-male-wanted/,2020,3
Release:  UPDATE: Death Investigation Deemed Homicide,https://reginapolice.ca/2020/03/update-death-investigation-deemed-homicide-2/,2020,3
Release:  UPDATE: Emergency Services Call – Sherwood Drive: Male Charged,https://reginapolice.ca/2020/03/update-emergency-services-call-sherwood-drive-male-charged/,2020,3
Release:  UPDATE: Fatal Motor Vehicle Incident,https://reginapolice.ca/2020/03/update-fatal-motor-vehicle-incident/,2020,3
Release:  Update: Homicide Investigation: Male Charged with 2nd Degree Murder,https://reginapolice.ca/2020/03/update-homicide-investigation-male-charged-with-2nd-degree-murder/,2020,3
Release:  Update: Homicide Investigation: Second Male Arrested,https://reginapolice.ca/2020/03/update-homicide-investigation-second-male-arrested/,2020,3
Release:  UPDATE: Pedestrian Hit and Run: Female Charged,https://reginapolice.ca/2020/03/update-pedestrian-hit-and-run-female-charged/,2020,3
Release:  UPDATE: Second Fatality in Ring Road Motor Vehicle Incident,https://reginapolice.ca/2020/03/update-second-fatality-in-ring-road-motor-vehicle-incident/,2020,3
Release:  Vehicle Damage Leads to Charges,https://reginapolice.ca/2020/03/vehicle-damage-leads-to-charges/,2020,3
Release:  Weapons Offence,https://reginapolice.ca/2020/03/weapons-offence-13/,2020,3
Release:  Weapons Offence – Male Charged With Attempt Murder,https://reginapolice.ca/2020/03/weapons-offence-male-charged-with-attempt-murder/,2020,3
Release:  Youth Charged – Break and Enter,https://reginapolice.ca/2020/03/youth-charged-break-and-enter/,2020,3
Release:  Advisory: Auto Theft of Ford F-Series Trucks,https://reginapolice.ca/2020/04/advisory-auto-theft-of-ford-f-series-trucks/,2020,4
Release:  Advisory: CEW Deployment,https://reginapolice.ca/2020/04/advisory-cew-deployment-5/,2020,4
"Release:  Armed Robbery and Stolen Vehicle Investigation, Male Charged",https://reginapolice.ca/2020/04/armed-robbery-and-stolen-vehicle-investigation-male-charged/,2020,4
Release:  Arson: Male Charged,https://reginapolice.ca/2020/04/arson-male-charged/,2020,4
Release:  Break And Enter In Progress,https://reginapolice.ca/2020/04/break-and-enter-in-progress/,2020,4
Release:  Chief’s Message: Public Health Order Telephone Number,https://reginapolice.ca/2020/04/chiefs-message-public-health-order-telephone-number/,2020,4
Release:  COVID-19 Public Health Order Violated: First Ticket Issued,https://reginapolice.ca/2020/04/covid-19-public-health-order-violated-first-ticket-issued/,2020,4
Release:  Death Investigation,https://reginapolice.ca/2020/04/death-investigation-17/,2020,4
Release:  Eighteen Year-Old Facing Firearms Charges,https://reginapolice.ca/2020/04/32748/,2020,4
Release:  Firearms Offence: Male Charged,https://reginapolice.ca/2020/04/firearms-offence-male-charged/,2020,4
Release:  Homicide Investigation Underway,https://reginapolice.ca/2020/04/homicide-investigation-underway/,2020,4
